GEOID,ch_1mi,ch_range
21145,1.741543865,641.2420707
21147,0,1107.033001
21149,0,740.8365573
21151,3.783298947,844.9678032
21153,0,1189.470922
21155,0.340759204,1062.458327
21157,0,723.8970056
21159,0,1179.109097
21161,0,1045.378811
21163,0.067127101,942.2593115
21165,0,1127.222961
21167,0.066390041,1060.299862
21169,0,948.255814
21171,0,908.7028071
21173,0.697525141,1100.429499
21175,0,1155.726903
21177,0.690670128,660.7645952
21179,2.133594686,1005.765131
21181,0,1161.802059
21183,0.330135792,751.2707113
21185,2.595221627,830.4751458
21187,0,1054.614917
21189,0,908.5169837
21191,0,1071.96778
21193,0,829.7708064
21195,0.354415906,945.4910658
21197,0,1102.548075
21199,0.482196052,1048.940499
21201,0,1090.241234
21203,0.299196189,1106.34546
21205,1.156517486,1049.731312
21207,0,1016.915611
21209,1.642358071,1086.407695
21211,0.110893971,1018.20499
21213,0.480976036,809.7219826
21215,0,991.4981789
21217,0,996.4356718
21219,0,730.4126804
21221,0,653.5624957
21223,0.277321764,1040.034944
21225,0,804.8122343
21227,5.489521233,789.5672445
21229,0,1040.35636
21231,0.150486624,1052.666553
21233,0,760.7433377
21235,0.679410791,1104.143082
21237,0.111713968,1153.076795
21239,1.402061466,1154.291777
22001,0.055266069,237.0138686
22003,0,507.6615439
22005,1.644565452,194.5785896
22007,0,172.1286203
22009,0.287334734,186.7951069
22011,0.183165271,586.601867
22013,0,166.1624972
22015,2.179784485,140.898056
22017,2.226773227,151.0834392
22019,2.505565469,571.6929281
22021,0,179.384878
22023,0,610.7877352
22025,0,194.2427498
22027,0,146.3257222
22029,0.394614243,195.7351661
22031,0,313.4444242
22033,7.31699078,177.7864892
22035,0,224.4469555
22037,0,195.5548159
22039,0.027052044,217.3854767
22041,0,191.8261972
22043,0,175.6060253
22045,0,158.6214123
22047,0,186.435389
22049,0,181.3821262
22051,13.94321492,198.6724419
22053,0,578.3926173
22055,5.816247558,150.327401
22057,0.024311084,181.6503572
22059,0,186.2488294
22061,1.2580118,172.9030519
22063,0.354131679,207.9808289
22065,0,216.733052
22067,0,167.850927
22069,0.895208414,160.7077782
22071,15.25458979,198.6657755
22073,1.684010111,169.1197642
22075,0.557991847,207.0042909
22077,0,189.7306585
22079,2.332101,174.5815488
22081,0,150.6161664
22083,0,191.5815515
22085,0,543.7525402
22087,1.103996231,209.444918
22089,1.565612229,212.6131754
22091,0,223.5418011
22093,0,207.7884779
22095,0.714063407,213.3512484
22097,0.504131133,178.5800256
22099,0.513944074,171.8795866
22101,0,158.8732507
22103,2.983590446,222.6111427
22105,1.67077374,223.5185379
22107,0,206.4890643
22109,0.262594679,163.8258803
22111,0,165.2352043
22113,0.157157911,192.4979678
22115,0.103660144,556.3188482
22117,0,229.4297895
22119,0,134.3583078
22121,6.430611858,187.4924039
22123,0,224.3218401
22125,0,193.645295
22127,0,143.2676315
23001,4.268085737,2571.796375
23003,0.235959722,73.06129228
23005,21.9028487,3011.887458
23007,1.81585541,1805.303645
23009,1.679256638,406.8587868
23011,5.138443655,1908.783886
23013,3.487251627,1861.813535
23015,0.910591312,2348.225716
23017,2.280078281,2760.154067
23019,2.873444257,357.9334854
23021,0.268085863,400.2779886
23023,2.401539754,2700.151876
23025,1.704882052,937.3209816
23027,0.74553785,810.6109559
23029,0.515488559,222.5493339
23031,4.213646554,3658.745072
24001,3.275020422,2828.333399
24003,26.71599924,3553.35364
24005,35.23970862,3742.422962
24009,3.651910005,3401.333453
24011,0.973932652,4221.219573
24013,3.751130872,3661.619653
24015,4.410520075,4613.600239
24017,9.845690253,3340.277922
24019,3.727917735,3472.682065
24021,9.913461351,3556.7152
24023,1.614988853,2852.484685
24025,11.39604944,4444.263861
24027,62.22257581,3470.800017
24029,2.182617188,4564.487356
24031,62.49046018,3381.960622
24033,41.18666939,3406.936923
24035,2.726870402,4067.876024
24037,7.556607941,3256.924052
24039,1.338184365,3260.839254
24041,2.547118937,3614.235096
24043,9.369523493,3458.979904
24045,8.370793048,3341.166835
24047,4.447880386,3269.8973
24510,151.8427526,3571.107189
25001,12.85058898,3173.015007
25003,7.76292614,6000.449411
25005,13.15354846,4476.939565
25007,0.781009753,3342.617097
25009,37.73513858,4196.480934
25011,8.131974082,5837.212409
25013,27.34784109,5736.395665
25015,23.62244904,5844.654049
25017,172.1479452,4447.850742
25019,11.66963967,2934.218873
25021,76.25915395,4489.202102
25023,13.8320777,4009.700519
25025,422.6632366,4303.768324
25027,34.27422685,5323.298202
26001,0,628.1895922
26003,0,196.1272807
26005,1.94498053,1885.748719
26007,0.021314762,315.6924132
26009,0.477018154,440.8943822
26011,0,762.9778192
26013,0.565191316,129.4248531
26015,0.665656483,1828.242182
26017,5.657749309,798.0261531
26019,1.04615037,605.9332317
26021,3.218963959,1832.07534
26023,0.823938473,2178.552224
26025,5.320972354,1788.034186
26027,0.779629163,1952.540736
26029,0.88762072,335.4931862
26031,1.025437389,218.0730883
26033,1.271981399,129.3065102
26035,1.147284293,903.3667591
26037,5.907189989,1093.173082
26039,0.079545455,614.3626295
26041,1.504627307,249.322908
26043,0.187955701,240.1563867
26045,5.895744099,1484.379076
26047,3.143360965,239.7648832
26049,1.765031836,968.3735256
26051,0,804.2840155
26053,0.749099558,226.4400951
26055,9.784596287,533.7579016
26057,0.194411678,980.58584
26059,0.276675345,2053.344608
26061,0.511590972,68.18520479
26063,0.191737663,770.5348336
26065,21.73638729,957.2968174
26067,0.256486701,1662.919893
26069,0.429460992,707.4044342
26071,0.341382106,210.6414992
26073,5.202904936,962.1524523
26075,5.033532692,1381.51975
26077,6.385518421,1837.681389
26079,0.759605078,556.476615
26081,14.33202169,1787.661875
26083,0,53.36917222
26085,0.268530284,1309.944346
26087,0.079568059,954.4246661
26089,2.30315488,502.9167167
26091,0.384793002,1521.676737
26093,1.926275467,1036.399288
26095,0,160.756602
26097,0.748817364,181.7074483
26099,6.620645705,978.9406483
26101,1.124862464,821.6852357
26103,1.136078189,182.9996687
26105,3.039157663,1458.931835
26107,1.739932384,1457.49371
26109,0.436206445,420.8023317
26111,3.550769968,819.0909341
26113,0,861.6498176
26115,1.156826667,1492.160127
26117,0.543799987,1558.111106
26119,0.54412082,448.6036677
26121,4.062632788,1853.242159
26123,0.395238975,1787.304599
26125,12.93217136,1010.89213
26127,0.666377849,1793.368883
26129,0.378368031,756.6429768
26131,0,145.4058945
26133,0.41744201,1060.700467
26135,0.087901473,662.0270466
26137,3.688457319,420.6605452
26139,8.991876526,1878.545774
26141,0.600535982,220.2662568
26143,1.034446633,775.5470813
26145,1.599065733,839.5434125
26147,1.642496155,889.3428948
26149,0.079800622,1989.150817
26151,0.474732266,869.3722043
26153,0,219.4925912
26155,1.094798756,981.4057146
26157,0.077975818,890.0382476
26159,0.399888618,1907.978201
26161,20.62846207,1294.718607
26163,15.20769809,1171.254844
26165,2.761074388,790.0378369
27001,0,559.5510552
27003,10.42618048,607.2169345
27005,0.340900459,191.8153212
27007,1.785781464,122.9439552
27009,1.567274434,598.7369799
27011,0,481.459992
27013,8.626068757,628.4994062
27015,1.287525921,611.8827165
27017,1.637710381,529.243496
27019,2.536031904,609.687083
27021,0.427975019,483.0647274
27023,0.667985854,558.1592287
27025,0.551715493,620.5554939
27027,7.294366615,86.10954411
27029,0,126.5862263
27031,0,62.24102184
27033,0,589.5433106
27035,1.701458896,548.7212968
27037,14.17495432,612.9740542
27039,0.185898976,704.7234585
27041,2.534717081,542.5179535
27043,0,716.1295986
27045,0.212638486,906.5500452
27047,3.073001805,749.9033645
27049,1.20120872,657.0497086
27051,0,521.1257967
27053,48.25142516,600.9778443
27055,2.138403856,932.5914837
27057,0.097618265,379.8539954
27059,1.305194481,607.4488801
27061,0.700110668,414.9040505
27063,0,678.5133192
27065,0.482752237,591.4609071
27067,0.627653872,573.2183458
27069,0,48.90449438
27071,0,75.25463375
27073,0,525.482769
27075,0.171885347,300.699177
27077,0,75.11155591
27079,0.326086192,630.1055057
27081,0,520.39922
27083,0.622314757,548.5706336
27085,1.132418688,594.0921538
27087,0,112.3269789
27089,0,64.43098471
27091,0.082484673,679.2732938
27093,0.046006307,610.375351
27095,0.42148442,592.4553788
27097,0.367704339,583.9221293
27099,2.712203551,778.3966843
27101,0,549.7821026
27103,5.492889747,627.2028617
27105,0.621082753,595.1297365
27107,0,85.30343334
27109,7.869181698,703.4108382
27111,0.513557929,411.8419953
27113,0,72.34316088
27115,1.051719423,592.1540644
27117,0.524828113,451.4161301
27119,1.69213612,75.12621081
27121,0,546.1590889
27123,52.07114735,604.6567624
27125,0,76.76054931
27127,0.471664582,566.5533469
27129,0.290968982,587.1849437
27131,1.729387369,618.4278201
27133,0.496484125,351.5831025
27135,0,53.05111737
27137,5.558759693,369.5155815
27139,6.139319706,616.2338979
27141,1.629516221,602.0693642
27143,0,604.6528142
27145,1.278199865,591.1357361
27147,3.47145192,662.6571779
27149,2.200614125,533.1054248
27151,0,547.1399936
27153,0.129415112,552.8434337
27155,0,382.297989
27157,0.350584307,768.6707012
27159,0.882903297,527.9517579
27161,0,669.6852825
27163,12.97661654,621.0967453
27165,0,646.4726222
27167,0,138.1807152
27169,1.934297651,853.8793552
27171,1.316093176,599.1878698
27173,0,556.3857801
28001,1.277433045,198.3402566
28003,1.05726159,562.4774408
28005,0,220.8937687
28007,0,180.0303146
28009,0,547.241571
28011,0,201.375228
28013,0,250.5001734
28015,0,236.9484557
28017,0,249.9684642
28019,0,216.067146
28021,0,206.2312541
28023,0,308.9606072
28025,0,251.015834
28027,0,207.1745206
28029,0,236.0349342
28031,0,258.5804891
28033,2.608984066,198.0759591
28035,1.71653229,245.8288763
28037,0,218.9313116
28039,0,281.9298697
28041,0,307.1180703
28043,1.358914321,244.6763033
28045,0.90969391,238.4954477
28047,3.666361092,237.1280988
28049,4.16829935,197.2852328
28051,0,160.8078557
28053,0,200.1983411
28055,0,241.3401472
28057,0,572.9102411
28059,1.568116916,248.3640531
28061,0,305.7735505
28063,0,202.0514799
28065,0,255.6962082
28067,0,264.1343493
28069,0,267.9009055
28071,3.481825413,280.8299821
28073,1.568181456,250.2064505
28075,2.557724632,242.7355242
28077,0,245.1980151
28079,0,234.5027423
28081,1.547102129,418.7561662
28083,0.636733417,207.2524336
28085,0.368277919,232.8965991
28087,2.721848682,247.3111417
28089,2.514011869,183.0690829
28091,0,250.6051644
28093,0.028167427,293.3664301
28095,0,323.7149526
28097,0.905584572,214.5701085
28099,0,257.0405128
28101,0,253.9994344
28103,0,263.0393716
28105,5.778759099,241.9139596
28107,0,219.712785
28109,0.331874189,228.7597637
28111,0,283.5669811
28113,0.578534231,222.7022228
28115,0,300.5482248
28117,0,563.617253
28119,0,211.3849105
28121,1.827743497,229.2087673
28123,0,239.7483739
28125,0,234.5306076
28127,0,248.8905213
28129,0,264.5293674
28131,0,245.2943879
28133,0,199.7096549
28135,0,218.1885193
28137,0,222.7328548
28139,0,558.3198034
28141,0,624.1183234
28143,0,203.8604058
28145,0.778465953,491.5779971
28147,0,236.0890938
28149,0.543515099,200.5852488
28151,0.665069223,201.4269835
28153,0,331.5886256
28155,0,226.6500463
28157,0,197.023032
28159,0,244.4721793
28161,0,266.7968394
28163,0,213.2204062
29001,3.681089995,1532.405568
29003,4.490942235,1400.178478
29005,0,1391.403668
29007,0,1414.81248
29009,0,1153.131405
29011,0,1424.756648
29013,0.196658887,1401.446751
29015,0,1459.995493
29017,0,359.3811674
29019,4.158994791,1403.173457
29021,37.44519021,1389.697147
29023,0,384.1624383
29025,0,1446.79198
29027,0.904280883,1416.883143
29029,1.01603998,1455.211313
29031,3.160742827,348.7198163
29033,0,1457.094234
29035,0,435.2021364
29037,8.767516502,1313.187043
29039,0.177884615,1394.610648
29041,0,1549.071822
29043,1.713446475,1282.191356
29045,0,1032.901371
29047,43.69138267,1386.920951
29049,0,1422.407599
29051,2.88835965,1424.307752
29053,0.550279648,1457.305502
29055,0.053702468,436.5510757
29057,0,1390.005151
29059,0,1422.832195
29061,0,1445.153605
29063,0,1413.556941
29065,0,461.1929372
29067,0,757.4104237
29069,0,329.0517584
29071,0.083750688,392.0890098
29073,0,1086.720439
29075,0,1431.307634
29077,15.10829155,1286.182317
29079,0,1471.816591
29081,1.347573276,1479.530913
29083,2.84913517,1370.94509
29085,0,1438.103999
29087,0,1393.866484
29089,0,1464.462183
29091,0.435584351,508.1819586
29093,1.11044335,382.4340887
29095,100.9205304,1265.734354
29097,5.677892274,1370.316018
29099,1.358693283,354.1349782
29101,3.685400756,1344.686902
29103,0,1570.120314
29105,0.60316704,1413.395852
29107,1.93708903,1328.185063
29109,0.589262833,1347.160822
29111,1.145584967,1245.307537
29113,0,429.5015801
29115,0,1509.566311
29117,0,1427.195671
29119,0,1196.11166
29121,0.192292464,1546.671836
29123,0,383.0219284
29125,0,1382.184166
29127,0.604787904,889.5222946
29129,0,1500.691692
29131,0.510780874,1447.849462
29133,0,635.8113745
29135,0,1458.987364
29137,0,1552.154809
29139,0,1277.9215
29141,0,1467.287993
29143,0.507091172,594.2580029
29145,3.163481334,1367.201705
29147,3.913149241,1396.230776
29149,0,487.1668403
29151,0,1393.678322
29153,0,441.7863865
29155,0.672198408,532.4292713
29157,0,324.8177043
29159,5.950001179,1436.30294
29161,0.796936327,832.206697
29163,1.286540368,627.2749752
29165,37.02439522,1382.472454
29167,1.543067653,1374.802972
29169,1.107393189,1387.351649
29171,0,1477.981458
29173,0.19916163,1249.290895
29175,1.859178812,1522.045218
29177,1.528078603,1433.157336
29179,0,406.6922219
29181,0,433.2721003
29183,5.220299042,386.1291408
29185,0.130407192,1376.067689
29186,0,329.3132443
29187,0.04014823,348.6521687
29189,12.93971164,378.8031468
29195,0.25418629,1469.061748
29197,0,1528.449231
29199,0,1346.353849
29201,1.506616846,526.9971976
29203,0,515.322164
29205,0,1551.075146
29207,0,361.261357
29209,0.797176471,917.4284863
29211,0,1517.134026
29213,7.405935605,444.8097115
29215,0,635.3527706
29217,2.275875486,1422.195136
29219,1.199487033,465.7280707
29221,0.419879931,378.1289335
29223,0,382.5574361
29225,0,1369.776906
29227,0,1480.701649
29229,0,1026.313267
29510,37.00775822,376.4165253
30001,0.065263381,98.57562936
30003,0,34.27003458
30005,0,9.624962675
30007,0,67.62286184
30009,0.409579942,78.1260174
30011,0,51.73103448
30013,3.755908601,55.74056095
30015,0,41.20205898
30017,0.827639886,25.18299749
30019,0,9
30021,0.740253853,15.55881686
30023,0,72.41112204
30025,0,58
30027,0,43.06975911
30029,2.888138352,132.8588249
30031,3.336469152,90.34160376
30033,0,19
30035,0,45.86334452
30037,0,54
30039,0.294135338,72.90345865
30041,0,11.31640482
30043,0,78.79376916
30045,0,59.27439024
30047,0.234703617,144.7825429
30049,2.534971039,73.95652996
30051,0,43.61303462
30053,0,136.1983875
30055,0,15.19167579
30057,0,102.7730363
30059,0,71.4551532
30061,0.101616628,163.5339492
30063,4.82168954,107.4332029
30065,0,48.79111491
30067,0.557015685,84.75873554
30069,0,39
30071,0,10.38864087
30073,0,48.52140078
30075,0,54.73684211
30077,0,73.09089581
30079,0,24
30081,0,97.85040531
30083,0,21.12453816
30085,0,12.03913083
30087,0,23.30512962
30089,0,155.1286005
30091,0,15.93478902
30093,1.3936094,65.17420834
30095,0,79.12654256
30097,0.531284004,81.66458107
30099,0,55.02807247
30101,0,41.02639235
30103,0,33
30105,0,7.539197198
30107,0,53.44434051
30109,0,29
30111,3.218579712,43.27077125
31001,0.807837418,197.4107669
31003,0,203.5239905
31005,0,88
31007,0,1175
31009,0,116
31011,0,205.0508799
31013,0,191.1287229
31015,0,150.749203
31017,0,75.42985798
31019,6.994797758,177.9719523
31021,0,351.6390897
31023,0,316.9543579
31025,0.391245869,1336.134463
31027,0,218.2119533
31029,0,478.7585649
31031,0,64.65143941
31033,0.814276623,1068.852673
31035,0,257.5598256
31037,0,295.4919951
31039,0.442467913,319.876154
31041,0.375695217,121.1459956
31043,8.428443649,301.152902
31045,0.691652274,76.93862982
31047,1.570945088,91.43366613
31049,0.539548023,1005.559322
31051,0.221752904,277.0645899
31053,1.595678928,359.4318337
31055,19.14025902,464.4341914
31057,0,572.1690871
31059,0,353.1023096
31061,0,193.3117845
31063,0,59.3383915
31065,0.232173175,90.88518676
31067,0.92690737,1292.473501
31069,0,619.4070981
31071,0,190.3853916
31073,0,104.5722139
31075,0,93
31077,0,199.9008895
31079,1.071065245,194.2104079
31081,1.798785118,219.5831435
31083,0,130.9094675
31085,0,61
31087,0,50.6043759
31089,0,182.5190161
31091,0,65
31093,0,198.6600809
31095,0,1280.621937
31097,0,1360.666667
31099,0.635245902,188.6355495
31101,1.689363817,89.44085487
31103,0,83
31105,0,1198.925056
31107,0,207.6361905
31109,23.47267514,847.0607736
31111,0.700017122,50.15649792
31113,0,61
31115,0,162
31117,0,55
31119,2.977443394,210.9179396
31121,0,207.5687452
31123,0,1030.076841
31125,0,217.8365957
31127,1.370879908,1373.809114
31129,0,313.576118
31131,1.613466959,1358.136236
31133,0,1391.157576
31135,0,272.2004154
31137,0.788839779,124.1307182
31139,0,211.0161245
31141,2.290977444,221.7563008
31143,0.221582181,273.0443548
31145,0,53.57417249
31147,0,1395.111336
31149,0,108.186014
31151,0.529498629,1040.764433
31153,5.596332819,875.2129748
31155,0.444933508,593.6412249
31157,1.427349236,996.7061364
31159,1.40994366,416.2225707
31161,0.145925216,63.59501438
31163,0,187.7960199
31165,0,589.1694915
31167,0.72653885,232.3089472
31169,0,961.4968
31171,0,61
31173,0,293.1866168
31175,0.347804878,188.9185366
31177,0,423.556556
31179,0.605879847,252.9021091
31181,0,221.5370317
31183,0,205
31185,2.950844854,274.2542608
32001,1.169958547,1016.205844
32003,38.53089867,410.0183344
32005,6.132966217,5796.859795
32007,1.757180654,147.0849877
32009,0,901
32011,0,56.48613377
32013,1.85529286,187.0195438
32015,0.504043127,157.4294699
32017,0,358.0828665
32019,0.770258861,1573.42395
32021,1.030309784,1492.923111
32023,0.072043767,725.1632465
32027,0.611136398,445.558944
32029,1.256975037,1999.895986
32031,37.51369506,1622.198414
32033,0.543364681,319.7569488
32510,9.375226269,3089.536438
33001,0.651698434,4145.584186
33003,2.062854667,3890.181362
33005,2.670384008,5076.171607
33007,0.432890809,2796.311249
33009,3.309495079,3985.496341
33011,8.488987612,4510.555144
33013,3.371989768,4338.48554
33015,6.149848643,4261.032595
33017,3.995328862,4071.450411
33019,0.404998494,4552.716513
34001,4.810734933,4611.670599
34003,51.39086306,4530.251024
34005,8.540525341,4876.400947
34007,24.99352701,4811.050704
34009,2.160472918,4460.521235
34011,0.519672186,4584.445201
34013,51.84477362,4204.980061
34015,6.261375516,4781.562697
34017,266.9181216,4281.166358
34019,2.799317144,5146.504802
34021,13.74956871,4618.531891
34023,13.92840615,4264.408382
34025,7.91225168,4010.584644
34027,9.636018794,4587.540493
34029,2.476294729,4037.460546
34031,24.60994544,4471.993132
34033,4.540236479,4710.054339
34035,11.26554213,4512.049408
34037,2.601960339,4759.361188
34039,27.93683268,4330.48714
34041,1.450780289,5126.107926
35001,16.79261071,173.8906643
35003,0,303.3710178
35005,0.753851368,127.5791841
35006,0.350409147,195.2997795
35007,0.378324798,281.8713035
35009,1.610561189,39.99177811
35011,0,159.6350877
35013,4.202406108,56.49859437
35015,0,70.21207984
35017,0.596363769,138.2307327
35019,1.130535055,158.597786
35021,0,192
35023,1.034010392,131.1055739
35025,0,37.71578618
35027,1.053462322,182.9962322
35028,0.689239039,213.7022555
35029,1.184913829,64.30397136
35031,0.494315971,234.1082328
35033,0.213333333,233.0795556
35035,0.027633076,114.4529369
35037,2.054083485,154.6436782
35039,0,262.2325856
35041,0,46.89654436
35043,2.49359107,197.0439036
35045,2.665721929,293.6318626
35047,0.571371524,171.7642852
35049,23.84221555,196.8347714
35051,0.708500182,126.543229
35053,0.420857502,179.631645
35055,1.174028511,289.7981318
35057,0.198746527,164.2032694
35059,0.612518266,132.4909888
35061,3.322107217,162.8020727
36001,115.4102559,5889.069325
36003,0.322585522,1365.628736
36005,75.20344752,4301.562597
36007,11.37205924,4222.99686
36009,1.866553746,1278.071218
36011,1.662803087,1947.077796
36013,4.865108478,1177.403961
36015,3.626000119,2678.061511
36017,0.31264334,4271.325394
36019,5.509449701,1472.249626
36021,5.165005998,6172.999767
36023,4.917090176,3045.486686
36025,0.563434506,4845.693325
36027,8.793972554,6118.600353
36029,54.95157546,841.9018091
36031,4.355757625,2608.782919
36033,2.90575324,1446.822858
36035,2.145289231,4756.455175
36037,2.516853737,896.7357264
36039,2.85372346,6179.851167
36041,0.154243377,3373.174001
36043,2.156726813,3579.108928
36045,3.365837027,1798.176171
36047,130.129476,3965.057746
36049,0.280730269,2064.837466
36051,1.606188111,961.8616533
36053,3.008663192,2763.08666
36055,45.40700782,874.7144226
36057,11.34164401,5215.489045
36059,17.61340889,4385.911551
36061,363.3697062,4321.914672
36063,7.055095291,781.9595803
36065,9.316635672,2506.777299
36067,26.62776787,1938.068938
36069,3.974092226,1128.943229
36071,6.304477893,4998.201632
36073,0.815946239,831.5590538
36075,1.483541614,1873.610822
36077,2.589398084,4373.007853
36079,3.407936058,6041.934396
36081,114.7681345,4177.208936
36083,50.5140586,5971.089559
36085,18.69984609,4077.038352
36087,17.06715599,4720.971197
36089,1.20976078,1483.569505
36091,37.70484883,5579.829412
36093,57.59660446,5808.900197
36095,0.668184296,5611.982109
36097,2.183580835,2285.5768
36099,2.287972008,1859.130077
36101,2.243711069,1542.733251
36103,17.48439681,5381.929327
36105,1.391177369,4727.408355
36107,0.43854143,4052.963784
36109,17.47217739,2448.028356
36111,15.21221499,5870.652376
36113,36.45192952,4422.330534
36115,8.977636043,5094.525186
36117,3.351664207,1213.516398
36119,27.19898259,4795.988575
36121,0.840107927,974.5054838
36123,1.135663104,1758.534286
37001,6.705983966,1334.22817
37003,0,1360.834483
37005,0.358592693,1350.375372
37007,0.114449447,1373.88993
37009,0.901403236,1322.853382
37011,1.370988007,1212.666876
37013,0.431849025,888.188274
37015,0.259420366,1011.573764
37017,0.200788943,1048.925412
37019,1.956177214,791.6773778
37021,15.05156101,1827.690642
37023,0.107168212,1342.211852
37025,6.325904397,1319.554193
37027,1.665972019,1356.694233
37029,0.202365309,1266.177023
37031,0.829064516,637.5361683
37033,0.09637915,1382.498519
37035,1.373346288,1354.422133
37037,3.04957929,1350.652176
37039,0.563615247,2241.467568
37041,0.618292247,960.6537335
37043,0.287713004,2221.244215
37045,1.058118959,1432.878269
37047,0.038574175,1027.268851
37049,3.470984456,758.9055235
37051,5.908271113,1082.675627
37053,0.242557883,951.9321573
37055,2.070657802,546.4089596
37057,3.251886572,1285.211955
37059,0.320969372,1296.132642
37061,0.524378869,999.3421182
37063,35.78363685,1361.879033
37065,1.477827498,1075.564424
37067,5.493866562,1260.319488
37069,1.057447778,1399.242492
37071,6.571824112,1350.785944
37073,0,1658.797725
37075,1.123750147,2431.310552
37077,0,1437.944954
37079,0.345547244,1048.098013
37081,11.2716941,1304.01654
37083,2.760625913,1281.275583
37085,0.678622476,1175.474756
37087,1.419870033,2197.115919
37089,7.211706134,2169.860075
37091,0.305700573,1310.763473
37093,1.831251145,1173.525408
37095,0,727.1237964
37097,4.633866919,1303.310344
37099,2.16539657,2194.890595
37101,1.610733468,1319.132105
37103,0.460065588,825.0807151
37105,2.238920813,1174.884076
37107,2.358402839,958.8797516
37109,0.398262,1380.039336
37111,1.162944364,1337.77001
37113,1.75850108,2185.779882
37115,0.816688264,1833.0454
37117,0.073176117,941.6718778
37119,31.48317704,1297.843641
37121,0.24266328,1198.840364
37123,0.549792455,1339.61437
37125,1.960418283,1228.538811
37127,3.104351607,1210.145333
37129,7.435588123,622.9733547
37131,0.180866206,1640.517538
37133,2.081934902,691.2949082
37135,14.10867486,1350.234985
37137,0.354927799,746.7548331
37139,1.960854808,903.6280075
37141,0.412628654,741.20772
37143,0,953.3085177
37145,0.465180354,1432.780744
37147,6.135923895,948.9335745
37149,0.861328692,2155.552219
37151,2.914219992,1328.85214
37153,2.210884962,1336.201479
37155,1.000486115,1081.324505
37157,0.37224193,1350.557775
37159,1.688866348,1303.425783
37161,1.181207953,1516.615334
37163,0.312132609,1082.842235
37165,0,1207.642336
37167,0.704077357,1352.030556
37169,0.460996323,1370.766065
37171,1.64081275,1314.438237
37173,1.585211713,2215.896988
37175,1.548723523,2217.379888
37177,0,812.0246355
37179,5.455110342,1357.213838
37181,2.223068992,1411.723271
37183,26.48663964,1344.531433
37185,0.648485769,1434.933455
37187,0.354088904,868.3954021
37189,7.044477178,1280.101259
37191,1.874193157,1209.240207
37193,1.369558537,1338.817738
37195,4.03683546,1216.74985
37197,1.337598766,1319.541994
37199,0.370900951,1338.090487
38001,0,60.40995156
38003,0,76.28946375
38005,0,55.93862974
38007,0,29
38009,0.537862262,35.1057962
38011,0,57.47298609
38013,0,25.47245565
38015,5.346993477,32.96875687
38017,12.24721986,81.88814418
38019,0,50.40886177
38021,0,73.64031295
38023,0,18
38025,0,28.9307657
38027,0,57.59195402
38029,0,52.75260576
38031,0,59.8356546
38033,0,27.09020045
38035,6.382358384,63.63295987
38037,0,46.32614323
38039,0,77.18582541
38041,0,46.47171315
38043,0,59.39100486
38045,0,71.64923077
38047,0,63.47446931
38049,0,38.04034335
38051,0,62.76568047
38053,0.471523562,26.75007228
38055,0.117930962,32.46259574
38057,0,31
38059,1.659875313,33.14229706
38061,0,27.63896405
38063,0,61.84113128
38065,0,32.36850153
38067,0,46.44262774
38069,0,45.54321596
38071,0.801058936,53.0131933
38073,0,87.48820844
38075,0,27.56053624
38077,0,112.9513697
38079,0,34.00796564
38081,0,95.23698384
38083,0,62
38085,0.597603134,33.37727587
38087,0,50
38089,2.228532923,27.15376717
38091,0,83.50687947
38093,2.993821543,64.34532305
38095,0,51.6668188
38097,0.53831729,79.01275159
38099,0.38169517,52.2577523
38101,1.844044546,29.96421217
38103,0,60.26664952
38105,2.158889136,25.3169737
39001,0.066353621,1059.306556
39003,4.685005058,1647.552729
39005,0.149309772,1620.01812
39007,0.415209001,1382.234222
39009,8.030995527,1295.918068
39011,0.701306089,1653.291431
39013,0.390306122,1231.143213
39015,0.151144617,1070.04105
39017,5.27043747,1113.409809
39019,0.691891892,1364.13793
39021,0.133604385,1562.549265
39023,0.844809499,1355.003936
39025,2.272274531,1081.708447
39027,0.053571429,1179.052786
39029,0.253194686,1270.992479
39031,0.175447235,1501.616637
39033,0.720044228,1703.668365
39035,11.9309241,1388.095631
39037,0,1370.164283
39039,0.021539028,1891.422102
39041,16.63200522,1563.16043
39043,2.254827396,1560.175762
39045,4.58284679,1322.408786
39047,0.232164703,1290.172463
39049,59.76977271,1311.793308
39051,0.097615323,1689.182857
39053,0.689114852,1147.576896
39055,0.588850807,1590.547455
39057,6.241071801,1231.648394
39059,2.212252539,1303.799313
39061,20.49517768,1069.743174
39063,2.588002376,1652.265413
39065,1.254292358,1638.846271
39067,0,1310.7311
39069,0.396409044,1787.29485
39071,0,1169.568872
39073,0.878082385,1316.717657
39075,0.656368021,1537.917482
39077,0.701257916,1634.295052
39079,0,1168.323428
39081,0,1205.214033
39083,2.031970344,1612.113944
39085,5.837513873,1563.394829
39087,1.086910068,953.2999282
39089,5.572616,1422.454315
39091,2.217742469,1628.792828
39093,3.264445192,1520.523051
39095,6.113051016,1496.678125
39097,0.503887181,1371.575235
39099,2.772346051,1420.171953
39101,2.943279277,1691.996655
39103,1.863016146,1453.574616
39105,0,1328.253852
39107,0.809085149,1622.351976
39109,1.117484021,1395.663197
39111,0,1334.815361
39113,12.97336218,1156.394603
39115,0,1330.378787
39117,0.174177763,1666.161602
39119,2.6117885,1319.054921
39121,0,1377.086954
39123,1.170130927,1511.866312
39125,0,2014.196831
