"GEOID","mean_EV_range"
27115,237.942944214002
27117,242.656763369451
27119,241.659646385855
27121,243.113744075829
27123,225.634481137619
27125,246.089947089947
27127,242.200921052632
27129,244.674569503369
27131,234.7441000853
27133,242.357803153888
27135,243.835009797518
27137,232.344881782151
27139,233.265599565925
27141,234.590410006949
27143,242.284595619723
27145,231.447401400663
27147,236.826263573158
27149,242.178240740741
27151,242.511221063792
27153,240.439924134661
27155,245.714144736842
27157,241.112690152122
27159,239.674190514577
27161,239.524307550856
27163,232.134140955265
27165,240.957317073171
27167,242.721351291676
27169,236.784073506891
27171,233.159663865546
27173,242.697412634409
28000,237.018691588785
28001,247.00643323224
28003,243.278976693086
28005,251.510785281263
28007,248.001549463647
28009,246.296380885453
28011,243.153423423423
28013,249.619133574007
28015,254.503303964758
28017,246.170827525028
28019,250.017072702858
28021,248.858957795004
28023,249.994309559939
28025,247.561227932081
28027,242.620705827178
28029,246.801390540664
28031,249.820496083551
28033,237.881559718347
28035,240.458436584816
28037,252.947192652891
28039,250.184710904152
28041,253.5203685742
28043,247.0878621273
28045,243.752447822726
28047,237.451004042248
28049,234.919403177468
28051,243.893210114234
28053,248.478433201212
28055,256.928149606299
28057,248.345824976248
28059,239.93182955464
28061,251.746204453441
28063,247.412250516173
28065,248.476550447393
28067,244.838539898132
28069,249.256212349398
28071,242.784859018926
28073,244.857490358944
28075,241.008040201005
28077,250.823818470877
28079,248.780045351474
28081,239.309440227704
28083,241.292170526747
28085,248.992006459427
28087,241.444945900596
28089,239.877551020408
28091,250.618124569517
28093,241.927883292045
28095,244.555537551649
28097,243.177318007663
28099,249.125541924177
28101,248.120093928212
28103,246.681547081149
28105,243.897043373856
28107,245.646850044366
28109,243.267758902122
28111,251.489958033573
28113,243.460661258227
28115,245.829573934837
28117,245.295538651316
28119,244.862262311068
28121,239.343848354793
28123,245.096313154301
28125,252.335654085746
28127,246.077567336062
28129,253.062732095491
28131,247.245747800587
28133,242.72631455674
28135,248.207642645263
28137,245.420582047686
28139,248.231461637377
28141,246.662495989734
28143,241.882450944095
28145,245.739138208475
28147,249.863833356634
28149,244.586559062991
28151,240.151952136228
28153,251.502420353484
28155,250.67257252041
28157,250.791903719912
28159,250.023647001463
28161,248.526245945149
28163,249.172297664313
29000,258.553191489362
29001,241.883812688194
29003,247.661687571266
29005,251.610518481766
29007,245.448858275146
29009,245.850971620299
29011,247.952189578714
29013,248.024721333186
29015,245.415810502283
29017,248.795067621321
29019,235.673140344449
29021,239.887521012558
29023,243.138885121389
29025,248.40347107438
29027,243.452243447357
29029,240.741014799154
29031,238.942831473425
29033,250.627783316717
29035,250.736036291466
29037,238.533649663899
29039,245.708139819115
29041,254.249820531228
29043,240.728443833734
29045,249.9789520824
29047,235.80009009009
29049,245.109775565781
29051,239.045653677657
29053,245.305397885364
29055,243.316779792078
29057,250.373071053078
29059,246.393064193106
29061,246.874075410428
29063,248.307717623828
29065,245.731362027629
29067,249.128610729023
29069,245.144868258347
29071,239.918989511488
29073,246.793666556328
29075,249.457762557078
29077,234.415057674581
29079,244.813257305773
29081,249.195383194829
29083,244.994251807899
29085,247.394841269841
29087,250.265960412601
29089,247.589123867069
29091,245.106104745258
29093,246.455292112196
29095,231.538454256286
29097,239.135799156765
29099,235.8346935609
29101,242.562319364162
29103,244.168827253542
29105,245.255784865541
29107,244.983492158775
29109,244.257146629696
29111,247.947501581278
29113,241.259794598707
29115,246.964345873105
29117,242.372595834991
29119,248.229207232267
29121,245.642142857143
29123,245.987974856518
29125,250.327671232877
29127,242.218386876282
29129,253.203703703704
29131,244.405328103293
29133,248.26832
29135,246.244608674582
29137,248.102138948765
29139,247.615101772817
29141,242.778796771827
29143,248.552443080072
29145,243.6588277672
29147,246.4431092346
29149,247.251088534107
29151,248.375399974402
29153,250.74241268873
29155,247.958020989505
29157,247.404460212874
29159,240.447227658187
29161,239.774863671774
29163,246.810151462597
29165,237.932731544454
29167,243.527577053532
29169,242.721207410286
29171,248.913245758073
29173,249.41054010773
29175,244.324906367041
29177,246.502394988946
29179,252.460045146727
29181,251.097605633803
29183,233.72575318803
29185,247.147706137632
29186,246.339567443318
29187,240.118554990042
29189,230.514326828805
29195,245.927689420132
29197,248.668103448276
29199,239.101389299438
29201,241.577946768061
29203,250.010277883517
29205,244.301251618472
29207,248.272840738892
29209,245.013158778113
29211,250.957724308523
29213,239.033683158421
29215,247.651680636695
29217,246.955204608661
29219,240.830422075715
29221,245.509367903104
29223,247.620932134096
29225,245.945101751065
29227,251.970087674059
29229,247.325645194066
29510,228.098681190906
30000,245.363636363636
30001,256.633897110641
30003,247.997504159734
30005,253.193333333333
30007,252.927348551361
30009,249.894707047835
30011,264.878533231474
30013,239.904974016333
30015,255.876015727392
30017,249.989967105263
30019,261.455799373041
30021,251.037686939182
30023,247.42545065689
30025,258.479374728615
30027,254.757424144609
30029,236.273076659117
30031,237.270655953951
30033,267.923771313942
30035,249.275827313959
30037,259.908564814815
30039,247.267115384615
30041,249.787531637139
30043,250.500909218072
30045,264.49678174371
30047,243.376004995707
30049,241.385525469036
30051,259.907042253521
30053,247.616930445648
30055,262.374928774929
30057,256.366007642466
30059,262.77103960396
30061,250.560361346838
30063,235.674917303525
30065,256.028263795424
30067,245.471224949094
30069,268.938775510204
30071,256.343704565281
30073,254.864722878907
30075,261.1399730821
30077,253.422280409426
30079,255.949704142012
30081,242.369935444205
30083,256.913134232498
30085,248.831008369868
30087,250.602491506229
30089,248.502922309337
30091,259.971469329529
30093,244.608866839909
30095,253.31441196465
30097,256.613037893385
30099,253.224322477795
30101,254.055480833894
30103,266.725568942436
30105,253.113526570048
30107,258.284582571603
30109,262.864836325238
30111,235.869893128791
31000,250.520766773163
31001,241.962250018725
31003,250.254566429533
31005,260.389285714286
31007,266.202739726027
31009,266.350877192982
31011,252.911803422554
31013,248.508719751251
31015,253.680367504836
31017,256.232859399684
31019,241.227659326576
31021,249.239415226884
31023,247.046163347229
31025,243.009367859863
31027,252.085594258708
31029,257.467136150235
31031,253.57360205493
31033,247.243587864576
31035,250.656832298137
31037,246.197677793904
31039,249.136938646426
31041,252.101762002043
31043,240.4274284542
31045,248.704431736955
31047,243.899413585274
31049,252.24118207817
31051,246.96719160105
31053,240.527978525707
31055,229.551865586608
31057,259.645619187469
31059,251.258167969533
31061,252.812930751559
31063,253.908949416342
31065,249.670205850488
31067,244.721073471183
31069,256.722124670764
31071,254.437246963563
31073,255.518830305716
31075,267.323325635104
31077,252.045610034208
31079,238.690264143305
31081,249.432068366165
31083,252.677900387712
31085,263.269340974212
31087,253.284662183798
31089,250.796627125911
31091,255.076003415884
31093,250.616372093023
31095,248.128296750043
31097,249.913775245987
31099,250.461747151384
31101,248.855104770397
31103,263.427801724138
31105,251.178327645051
31107,249.656629784147
31109,231.974927203855
31111,241.865846476016
31113,262.007992007992
31115,261.44420131291
31117,264.098639455782
31119,239.154188233579
31121,246.660781428805
31123,252.882635552505
31125,252.889665211063
31127,246.635999198236
31129,252.737302977233
31131,244.512795275591
31133,252.735272988506
31135,256.84717715769
31137,248.283301229812
31139,249.092875792615
31141,243.414328231293
31143,250.521748539277
31145,244.849253310792
31147,249.131399317406
31149,262.602498580352
31151,243.579803068468
31153,234.488756613757
31155,244.710934891486
31157,240.880305227975
31159,245.241823385119
31161,256.203067765568
31163,253.254619480113
31165,267.683195592286
31167,249.453444020642
31169,253.47049924357
31171,264.085964912281
31173,242.684563758389
31175,251.335635712458
31177,246.123534224161
31179,248.184390604772
31181,252.30328111144
31183,263.643343051506
31185,245.100483852819
32000,247.885193982581
32001,245.187851097296
32003,229.848763950122
32005,241.291529907412
32007,246.305905241474
32009,251.166274509804
32011,262.248301097752
32013,249.781548566879
32015,254.358091918972
32017,250.632707065361
32019,242.098826202196
32021,246.140636751065
32023,239.679197747369
32027,252.505248744865
32029,249.388260764975
32031,233.608022130014
32033,254.849093264249
32510,237.912742517305
33000,255.833333333333
33001,236.030762096151
33003,237.129296595721
33005,235.742648120518
33007,242.101838052658
33009,234.58929569592
33011,229.15207780725
33013,232.556660301574
33015,231.211701387995
33017,233.316450891916
33019,239.424862673293
34000,230.127516778523
34001,231.963706081684
34003,223.753802209443
34005,229.83811428132
34007,227.866415201765
34009,233.928407267681
34011,233.798125760069
34013,222.135947363741
34015,232.077492124212
34017,221.420396142519
34019,233.741456897764
34021,226.203626875408
34023,225.133352122884
34025,226.788592401547
34027,228.00735635231
34029,227.170198401464
34031,222.948734225427
34033,238.252307211012
34035,228.083662277797
34037,232.746996803938
34039,224.074222222222
34041,234.000203591351
35000,245.285714285714
35001,233.458656571684
35003,257.348804100228
35005,244.432002115842
35006,249.498058160462
35007,251.477753464624
35009,245.486377396569
35011,259.084754797441
35013,237.350659993561
35015,251.803331598126
35017,245.908595325218
35019,254.92867625477
35021,265.933171324423
35023,254.554755475548
35025,251.122235686156
35027,249.271657486229
35028,239.614288522013
35029,244.62604935131
35031,247.466927019771
35033,257.316947909024
35035,241.914804812178
35037,252.598789305532
35039,246.098226378588
35041,249.556183438383
35043,239.396409252315
35045,245.946986774872
35047,245.356453370699
35049,235.324538728942
35051,245.626049382716
35053,248.243142566881
35055,243.017791005291
35057,247.958282082821
35059,256.782608695652
35061,243.100632244468
36000,234.427710843373
36001,228.704444310801
36003,241.848995613022
36005,214.903223653474
36007,232.938978733259
36009,239.144890340644
36011,239.204739843193
36013,236.571930144544
36015,236.682771809438
36017,240.282723258795
36019,237.735587269226
36021,236.273277096928
36023,239.975136349054
36025,240.597282394644
36027,228.422301339481
36029,227.942784552846
36031,240.073829821457
36033,240.101301930954
36035,237.896540072983
36037,239.051971914168
36039,236.718729238389
36041,247.336676606126
36043,240.485605363481
36045,238.800906521103
36047,213.522831687692
36049,246.059627721106
36051,239.750447503241
36053,238.225752904909
36055,226.601790435549
36057,238.187961221241
36059,220.129642405427
36061,219.10648055261
36063,231.309834988318
36065,233.302784009415
36067,229.191779706999
36069,235.792392463562
36071,226.562071321219
36073,237.106193988421
36075,237.270056171684
36077,238.664485081809
36079,229.158024691358
36081,214.693609589927
36083,234.680984851578
36085,220.745576247598
36087,222.175145054648
36089,239.996533249291
36091,233.801790706963
36093,229.920414787337
36095,243.160689486153
36097,242.932621589561
36099,238.926166827811
36101,239.055213161514
36103,224.323409214003
36105,230.661830189623
36107,241.011969833253
36109,233.737314269694
36111,229.915437694493
36113,236.161658789106
36115,241.610346692303
36117,235.712208863625
36119,221.874377953414
36121,241.697102372234
36123,241.630169023068
37000,234.950704225352
37001,235.648211759951
37003,242.186951828363
37005,246.059047369112
37007,243.9669921875
37009,244.365496603041
37011,243.694199978793
37013,242.175410929823
37015,241.292662648098
37017,243.759210526316
37019,237.95405414921
37021,230.769612027425
37023,237.640300980875
37025,236.073557347949
37027,238.012543585564
37029,247.20117820324
37031,238.673810991512
37033,243.341505650747
37035,234.882462927144
37037,239.073856819091
37039,244.932123866124
37041,243.931259407928
37043,246.429907827762
37045,239.754900688044
37047,242.341040462428
37049,238.923893956915
37051,233.999887945766
37053,240.67709391784
37055,236.619477229191
37057,237.425909936238
37059,242.05526910376
37061,243.342413833945
37063,229.824150058617
37065,238.747933324299
37067,232.52231249548
37069,239.760257797894
37071,234.11785782231
37073,245.70103961787
37075,251.721083455344
37077,240.019149397852
37079,244.031181619256
37081,230.494989543395
37083,239.633451957295
37085,237.545907017081
37087,241.986637794444
37089,235.890882027404
37091,241.866045548654
37093,239.789971105225
37095,248.288950276243
37097,237.214616343244
37099,241.241732228643
37101,236.354449472097
37103,244.994509043928
37105,239.58343370196
37107,238.10669618814
37109,240.271484293084
37111,241.443909866017
37113,242.038382144239
37115,245.460936043259
37117,241.069393164821
37119,229.932192278389
37121,245.059835100118
37123,243.734823759791
37125,237.926681042933
37127,237.658648589547
37129,233.047637629825
37131,243.760191591272
37133,238.108175351298
37135,233.992791663402
37137,244.097390197327
37139,238.843197540354
37141,240.154399195576
37143,244.660291897333
37145,240.735837400383
37147,235.023328945444
37149,243.058001654564
37151,237.882792929471
37153,242.536795353604
37155,236.094332161687
37157,238.941321803582
37159,237.075032295106
37161,240.217395855139
37163,242.069705522126
37165,238.960184796304
37167,240.594566516025
37169,243.095022091311
37171,241.501273678848
37173,245.388437765119
37175,239.137513832534
37177,244.276125095347
37179,236.549347694612
37181,238.779859967051
37183,231.00131139515
37185,242.448522738731
37187,244.227684144819
37189,240.738847957133
37191,237.78370797935
37193,240.110652065704
37195,236.597424158575
37197,243.192147302239
37199,245.271539403838
38000,238.37037037037
38001,256.210830004439
38003,244.510345869204
38005,248.967026719727
38007,260.975018925057
38009,252.444288857772
38011,252.677816901408
38013,260.928451882845
38015,234.063236431464
38017,231.418442845506
38019,252.981694073844
38021,248.380005303633
38023,259.210039630119
38025,258.358417377812
38027,251.418408181414
38029,252.097672778561
38031,252.246291824767
38033,256.305628616518
38035,237.23396161162
38037,255.253574432296
38039,249.794376098418
38041,251.609766105868
38043,250.001220008133
38045,251.143758573388
38047,254.779989523311
38049,250.757562568009
38051,249.520454545455
38053,256.087909040488
38055,248.267107126003
38057,246.364576154376
38059,240.111869459481
38061,255.141811527905
38063,247.387007601935
38065,253.704545454545
38067,248.345077511576
38069,249.01640359022
38071,245.552243589744
38073,249.213451658104
38075,258.677391304348
38077,244.735036406269
38079,245.860696517413
38081,249.243020863944
38083,255.178027796161
38085,240.391821207798
38087,260.489265536723
38089,245.601044345725
38091,253.62023877203
38093,242.938470849304
38095,253.927488151659
38097,247.022550691681
38099,248.902509947964
38101,239.772753381025
38103,250.083949914627
38105,247.95713271824
39000,238.739316239316
39001,241.634696281339
39003,233.131898477157
39005,238.998878328119
39007,234.418852633824
39009,236.641349415756
39011,236.495149207909
39013,239.724818220701
39015,239.700269146073
39017,229.811945190513
39019,242.347259729944
39021,239.882910321489
39023,233.249021201152
39025,232.612807236803
39027,237.918529971456
39029,237.268749456852
39031,240.580071958294
39033,238.778842177808
39035,225.602115765868
39037,237.633690622621
39039,237.573875330785
39041,232.750798920294
39043,233.261958668529
39045,233.910143001993
39047,241.7854177047
39049,227.093476972635
39051,237.711361847284
39053,241.137107223842
39055,233.954007089133
39057,232.863137134891
39059,241.029541896399
39061,226.236769622534
39063,235.215642190863
39065,240.466045723963
39067,246.996143184283
39069,241.857539475967
39071,239.35194205871
39073,239.552121359617
39075,237.359419087137
39077,239.056581332125
39079,242.441403177599
39081,237.815803995144
39083,238.059375
39085,230.780597294096
39087,237.907087912088
39089,234.03196125908
39091,239.954980723791
39093,230.427460142936
39095,227.476117140313
39097,237.197539991934
39099,230.929977478136
39101,237.326530612245
39103,232.318173052199
39105,243.095921726408
39107,236.427832596121
39109,234.057190852518
39111,249.352872821175
39113,227.286085879438
39115,246.825777995589
39117,241.083095577746
39119,237.007696835242
39121,250.567464635473
39123,235.490905783921
39125,240.562177587532
39127,241.138803568817
39129,237.806288317678
39131,240.408947323487
39133,235.096318799142
39135,238.433378456778
39137,237.905868725869
39139,234.329778056623
39141,237.179661345883
39143,237.676141955653
39145,236.433298538622
39147,237.082446808511
39149,237.917234186146
39151,230.832007177768
39153,229.078338191188
39155,230.520734806808
39157,236.829407965554
39159,237.679110363321
39161,235.748758278146
39163,244.386809735671
39165,232.825299668452
39167,240.614713785935
39169,235.54477582461
39171,238.452575514373
39173,233.629817094214
39175,242.150743099788
40000,238.109756097561
40001,251.116075764934
40003,258.184395383843
40005,255.742760276875
40007,257.817669987007
40009,253.468208092486
40011,256.227257636122
40013,248.142245450538
40015,252.365929411765
40017,243.001399776036
40019,249.053389879742
40021,246.854757799028
40023,254.014228383802
40025,260.949323017408
40027,238.79487316851
40029,258.777308707124
40031,240.857348347855
40033,256.800202582932
40035,250.381940549635
40037,245.139252558915
40039,249.155295534716
40041,246.829562910208
40043,260.358999271314
40045,260.874813710879
40047,245.597113864668
40049,251.537534902274
40051,247.814251181189
40053,258.572041984733
40055,254.879396984925
40057,257.977044476327
40059,260.163429522752
40061,256.22654494382
40063,255.555104589447
40065,248.736117401939
40067,256.418574059458
40069,254.50064
40071,246.486262376238
40073,256.731280923584
40075,255.257910228109
40077,252.964078608247
40079,248.804724990771
40081,249.571624965631
40083,246.619450672646
40085,255.654019592598
40087,248.067971040507
40089,253.36774141803
40091,251.421221509183
40093,256.624122412241
40095,252.488127266347
40097,247.541699253466
40099,251.957506327428
40101,244.77973806689
40103,256.264407264407
40105,250.478957528958
40107,254.483532134591
40109,234.392153236867
40111,247.099752679307
40113,247.838755130797
40115,246.780874026893
40117,250.878629500581
40119,246.178834125594
40121,249.759332905709
40123,248.370315892695
40125,245.207334710744
40127,256.850037792895
40129,264.587291601132
40131,243.467829097357
40133,250.116453505145
40135,247.509454432734
40137,248.431852892663
40139,248.912113106611
40141,252.682039348424
40143,234.50105726127
40145,242.811742821711
40147,245.774670685421
40149,254.933158382217
40151,256.338650100739
40153,253.384615384615
41000,238.255319148936
41001,246.957556608741
41003,230.777306468717
41005,227.998289923704
41007,232.420459933618
41009,235.989396538282
41011,234.501065110679
41013,244.797424695332
41015,237.3993851109
41017,228.999390142485
41019,234.09719116825
41021,254.739726027397
41023,253.051814406933
41025,251.563003182925
41027,231.192647781235
41029,229.543204539314
41031,243.462023244394
41033,232.88043057384
41035,238.641966416063
41037,252.730890399602
41039,227.565316845586
41041,232.032095820803
41043,233.551164142364
41045,244.635707911957
41047,228.22556040886
41049,247.340278649429
41051,221.714035838559
41053,233.886641418489
41055,254.739628040057
41057,236.626127415891
41059,238.368847686865
41061,243.711549868655
41063,249.999821300929
41065,237.425170869668
41067,226.999077742145
41069,255.972045743329
41071,234.814422722243
42000,215.916666666667
42001,234.229802289282
42003,227.99942657468
42005,239.24405449088
42007,234.928330393435
42009,238.710693785875
42011,227.619577282398
42013,233.021405001737
42015,240.639698909436
42017,228.667548641229
42019,235.212641423059
42021,234.966904008439
42023,244.641360357266
42025,234.452561054679
42027,234.13071923373
42029,230.654307941362
42031,242.511775132945
42033,239.299639777317
42035,239.766620214772
42037,235.989049420938
42039,237.625813740787
42041,229.147998240211
42043,227.166145251397
42045,227.836666978222
42047,245.384209534577
42049,231.581633326731
42051,236.058319178193
42053,246.364331599878
42055,231.758955635161
42057,242.811546967757
42059,244.39500162285
42061,240.68474290531
42063,239.363434610304
42065,240.973941368078
42067,238.500390243902
42069,230.893282594308
42071,227.486515483002
42073,237.793663688059
42075,229.049091909741
42077,227.194774829725
42079,229.198618402874
42081,235.37888171282
42083,244.365491038242
42085,236.426160537014
42087,236.445901876948
42089,230.831706736491
42091,227.566851543723
42093,237.671065259117
42095,229.647321903951
42097,233.82461173212
42099,235.616879795396
42101,222.424608583533
42103,234.186763881099
42105,247.747540099744
42107,233.983114233908
42109,236.149541909593
42111,237.513146216996
42113,247.578106367756
42115,243.690571328426
42117,243.251766591389
42119,234.787413901064
42121,239.877708333333
42123,243.582979058416
42125,235.011838530211
42127,238.06375303093
42129,232.952568231009
42131,244.498208511754
42133,229.640682177547
44000,213.4375
44001,234.392651494379
44003,231.209604621773
44005,233.440854010387
44007,227.507598225165
44009,234.500562429696
45000,241.170731707317
45001,242.985995850622
45003,237.706607958041
45005,242.714804722979
45007,235.520420247168
45009,244.491449920966
45011,244.42656782208
45013,234.548824872
45015,235.493011170181
45017,245.387886597938
45019,231.482259463902
45021,242.096374204262
45023,241.52367058137
45025,241.833195653555
45027,242.527687296417
45029,243.492077804972
45031,239.456976620049
45033,239.069384215091
45035,238.13718655522
45037,245.816556077035
45039,242.928664297478
45041,236.651744568795
45043,239.593709170094
45045,230.80533261625
45047,239.188453500522
45049,243.925883952856
45051,232.310778761919
45053,238.391981560383
45055,240.594300492851
45057,238.43543814433
45059,240.74574227581
45061,243.562463135543
45063,235.06328013096
45065,244.792534852346
45067,240.365151766462
45069,240.67342876102
45071,244.532293841336
45073,241.052487838184
45075,238.896965010632
45077,238.225747546222
45079,231.583268764528
45081,247.194628260023
45083,233.7054607423
45085,237.6303904853
45087,244.2209181012
45089,242.640402075227
45091,235.336742596203
46000,246.586538461538
46003,248.40015754234
46005,242.997567191844
46007,250.675862068966
46009,245.653735948865
46011,241.818249937557
46013,239.725508106874
46015,247.203222453222
46017,241.578044596913
46019,248.495718363463
46021,256.056451612903
46023,245.731902439024
46025,252.74621089971
46027,241.335557673975
46029,240.922235178043
46031,247.257142857143
46033,248.924838362069
46035,239.90872577568
46037,247.588791512915
46039,249.220273972603
46041,250.569786096257
46043,246.628676470588
46045,247.140115747792
46047,248.559278761768
46049,253.433623782676
46051,245.850734094617
46053,246.84844592859
46055,261.083180147059
46057,243.770207080828
46059,254.084956346541
46061,246.725096525097
46063,267.461398176292
46065,242.21998837885
46067,244.107766059444
46069,255.129209621993
46071,253.628186628187
46073,253.746212121212
46075,260.884863123994
46077,249.551263710062
46079,244.822408879556
46081,243.295366795367
46083,237.668582589286
46085,249.887508626639
46087,245.316347237881
46089,249.910370717973
46091,251.48132780083
46093,242.69756061934
46095,252.87176325524
46097,248.786541889483
46099,231.310786386055
46101,245.076067165689
46102,242.48855377907
46103,234.681182013441
46105,253.00956937799
46107,256.778934721666
46109,243.61851512374
46111,252.275214373214
46115,249.739222118088
46117,255.567122327375
46119,259.036950146628
46121,239.192410605692
46123,251.71200750469
46125,242.74309484193
46127,243.526836613962
46129,248.353719008264
46135,241.93240518483
46137,251.285454545455
47000,245.290322580645
47001,240.372763511634
47003,243.700224228138
47005,246.775389755011
47007,246.127738537053
47009,238.237336155107
47011,238.255491664253
47013,244.435088707406
47015,247.889286538906
47017,246.537472845764
47019,238.479222704068
47021,243.387964071856
47023,246.139977603583
47025,246.284071484071
47027,247.100399419027
47029,242.370451736922
47031,241.114296553219
47033,249.344967192517
47035,241.503488080301
47037,230.859562164395
47039,248.952188854027
47041,245.106640219137
47043,244.096590254579
47045,246.415669298022
47047,244.372864258243
47049,245.65826787718
47051,244.603328100471
47053,244.225937672366
47055,247.029702223897
47057,246.281377653184
47059,239.941473410636
47061,245.860927960928
47063,240.256412968742
47065,233.926554612526
47067,249.17488594395
47069,244.750076883649
47071,246.371143135001
47073,242.886812873825
47075,246.386458589334
47077,246.022077806463
47079,245.344963067735
47081,247.490801866033
47083,251.690862666423
47085,248.20231042654
47087,246.970861486486
47089,242.528308189055
47091,244.038136047134
47093,232.765795156918
47095,249.097435897436
47097,247.366226394498
47099,246.640101418488
47101,246.966076294278
47103,247.191765660739
47105,241.746751253453
47107,242.991492437722
47109,247.175181142805
47111,247.060080106809
47113,239.613240578642
47115,244.611881330364
47117,246.240158928703
47119,241.449058761076
47121,246.065741070369
47123,243.874740402302
47125,238.218146718147
47127,250.303156640858
47129,247.017660910518
47131,246.958252598203
47133,247.056552626659
47135,248.597360852648
47137,248.570984915705
47139,246.265760815266
47141,240.554323400098
47143,241.70228022372
47145,242.66634758562
47147,243.162173976395
47149,237.177628016126
47151,247.013530991941
47153,244.958543473875
47155,237.010066725807
47157,229.879673070799
47159,247.775246772969
47161,250.038002980626
47163,235.000919055075
47165,239.327712790248
47167,244.421791996222
47169,249.062587575899
47171,241.842583979328
47173,247.245844530706
47175,247.55938937683
47177,244.596027818644
47179,235.67104435648
47181,249.404531946508
47183,245.931280445372
47185,245.232144335016
47187,238.953154667414
47189,240.958240344971
48000,248.457843137255
48001,248.663155691964
48003,255.744178662151
48005,244.779074487518
48007,247.533417974064
48009,256.077794951056
48011,258.811924119241
48013,249.533665029723
48015,250.626507840772
48017,258.093523600439
48019,250.140328482682
48021,241.551837582789
48023,260.351663747811
48025,251.778430549727
48027,237.275908048429
48029,231.536859534262
48031,253.651934363397
48033,267.361635220126
48035,252.627334290991
48037,242.682442373713
48039,239.212602754791
48041,238.72926640383
48043,250.845524761472
48045,263.503664223851
48047,258.634347601857
48049,249.052791351992
48051,254.848400257677
48053,246.1506377695
48055,243.959537190083
48057,251.086671447598
48059,253.722555910543
48061,235.793947839936
48063,251.726115521489
48065,256.592086181894
48067,251.240540975688
48069,257.575163398693
48071,250.791302538494
48073,248.289201756652
48075,254.348630831643
48077,255.952596927579
48079,258.140583554377
48081,260.314358230602
48083,258.157941754511
48085,233.991007942324
48087,261.61288981289
48089,252.346725057121
48091,240.715599896346
48093,257.781104801239
48095,261.433333333333
48097,249.031627667781
48099,245.597996978683
48101,265.071484681854
48103,257.5
48105,264.552463962454
48107,256.715306122449
48109,256.779103053435
48111,254.073652239939
48113,230.012796065177
48115,254.265549516908
48117,252.175349838536
48119,254.324270884825
48121,234.327928074199
48123,255.287872201695
48125,261.55353200883
48127,256.768679448128
48129,255.866927592955
48131,258.968544257498
48133,253.339110698442
48135,246.100805291918
48137,267.369716088328
48139,240.72003407155
48141,232.077654393142
48143,251.147056678095
48145,252.505000602482
48147,248.746185852982
48149,253.951963564493
48151,261.398085785183
48153,255.419392523364
48155,260.004118616145
48157,233.167644689909
48159,254.174664403641
48161,254.46097826087
48163,254.410433070866
48165,256.432785747339
48167,237.481575092627
48169,258.592908732764
48171,249.874765372776
48173,272.903623747109
48175,259.194220846233
48177,254.535043090022
48179,251.492941291014
48181,241.977969893452
48183,241.587255639098
48185,249.208508233775
48187,242.133037142349
48189,248.818603865958
48191,258.080803937654
48193,255.729369554075
48195,259.449698189135
48197,257.305630936228
48199,249.825254181699
48201,231.319625352898
48203,246.950890940318
48205,258.101946998378
48207,259.538505582594
48209,238.618690938972
48211,263.118105126541
48213,244.556728845885
48215,234.832570724625
48217,247.1187451751
48219,252.32633963751
48221,245.662953665935
48223,249.494623655914
48225,253.919061948739
48227,250.158190168396
48229,252.126315789474
48231,241.756867825077
48233,252.270115473441
48235,269.022153846154
48237,260.370988684845
48239,255.786349771225
48241,250.383282034667
48243,258.039545229857
48245,239.411969035331
48247,260.881970578173
48249,253.391844973759
48251,240.92644320298
48253,253.86894447834
48255,259.474411974341
48257,240.343124733929
48259,246.936826066573
48261,266.782016348774
48263,264.200514138817
48265,244.317556079636
48267,262.753211831491
48269,272.70479704797
48271,255.897792313982
48273,250.560638927233
48275,260.765712160655
48277,247.788019287834
48279,252.919180421172
48281,250.416377895313
48283,259.451730418944
48285,256.081614169266
48287,255.62764486975
48289,256.50791744021
48291,245.644571545297
48293,250.703087649402
48295,260.484144542773
48297,258.631161561188
48299,249.426354595336
48301,275.652542372881
48303,238.575736226575
48305,257.709248973678
48307,257.702018278751
48309,238.370709029894
48311,269.696312364425
48313,254.98730566253
48315,249.588758859403
48317,263.669154228856
48319,263.923871669386
48321,249.882154618159
48323,242.624915779545
48325,248.054584092289
48327,266.139779798947
48329,245.661692369051
48331,252.099252269895
48333,261.36847767617
48335,258.01321786691
48337,252.590056818182
48339,236.512072007683
48341,250.057115839243
48343,251.04435718441
48345,264.266211604096
48347,247.121755179805
48349,246.310903111561
48351,255.015717991759
48353,253.128225915417
48355,238.732342642412
48357,256.571009293983
48359,257.202525724977
48361,246.129552373436
48363,250.370535714286
48365,253.916175632009
48367,243.8998813512
48369,253.977822580645
48371,256.123722288597
48373,245.53112288919
48375,239.573957605404
48377,254.035671819263
48379,252.194585680912
48381,242.976709756626
48383,265.74091233072
48385,259.329446935725
48387,254.630092779347
48389,256.896506740107
48391,257.983919136228
48393,263.11038961039
48395,254.669796380091
48397,240.515265670857
48399,256.920332355816
48401,250.523161811882
48403,255.731576378721
48405,254.192454998085
48407,249.164143763214
48409,247.824976624591
48411,261.555662418851
48413,263.937945492662
48415,255.125062468766
48417,263.266458766459
48419,252.930543775327
48421,258.94387755102
48423,237.460432305327
48425,252.669164540816
48427,249.666881998277
48429,256.809782608696
48431,264.791415662651
48433,264.245120999219
48435,266.467111534795
48437,253.332474226804
48439,232.590310890711
48441,242.312280969069
48443,260.324736225088
48445,253.097065462754
48447,265.367605633803
48449,247.097563053851
48451,244.52548126504
48453,231.802536942592
